tempo;danceability;energy;instrumentalness;liveness;valence
150;00.49;0,347916667;0,070138889;0,138194444;0,078472222
130.04.00;0,540277778;0,079166667;0,386805556;0,254166667;00.42
113.984;0,644444444;0,238194444;0,070138889;0,079166667;0,144444444
216.14.00;0,058333333;0,409027778;0,259027778;0,081944444;0,214583333
159.978;0,465972222;0,380555556;3.86E-05;0,684027778;0,477083333
135.006;0,615277778;0,219444444;0,115277778;0,075;0,270138889
154.388;0,480555556;0,497222222;0;0,309722222;0,336111111
139.969;0,55625;0,56875;0;0,357638889;0,563194444
156.014;0,484027778;0,245833333;2.48E-06;0,374305556;0,399305556
130.013;0,490277778;0,303472222;0;0,070138889;0,528472222
144.026;0,504166667;0,299305556;0;0,483333333;0,241666667
160.908;0,559027778;0,332638889;3.41E-06;0,240277778;0,252083333
156.534;0,452777778;0,335416667;0;0,665972222;0,325694444
174.018;0,377083333;0,186111111;0.000702;0,198611111;0,081944444
137.079;0,483333333;0,404861111;0;0,669444444;0,363888889
207.954;0,061111111;0,536805556;2.03E-05;0,147916667;0,481944444
169.926;0,563888889;0,049305556;0;0,091666667;0,559027778
146.836;0,257638889;0,613194444;0.000948;0,265972222;0,135416667
145.025;00.34;0,563888889;0;0,077083333;00.37
160.143;0,398611111;0,51875;0;0,648611111;0,39375
130.103;00.53;0,656944444;0;00.38;0,341666667
179.961;0,545138889;0,306944444;6.67E-05;0,114583333;0,311805556
150.001;0,042361111;0,35;1.68E-05;0,113888889;0,257638889
128.084;0,500694444;0,274305556;0;00.13;0,261111111
160.03.00;0,409027778;0,577777778;0;0,071527778;0,373611111
130.101;0,313194444;0,338888889;0;0.074;0,170833333
120.033;0,446527778;0,397916667;0;0,518055556;0,276388889
128.035;0,485416667;0,327777778;0.00738;0,190972222;0,245833333
133.937;0,582638889;0,164583333;4.35E-05;0,129166667;0,351388889
165.88;0,427777778;0,415277778;4.80E-06;0,079861111;0,239583333
129.986;0,474305556;0,335416667;0;0,096527778;0,213888889
120.049;0,288888889;0,588194444;0;0,073611111;0,08125
169.924;0,411111111;0,420138889;1.59E-05;00.11;00.43
150.071;0,460416667;0,545138889;1.51E-05;00.12;0,453472222
130.966;0,552777778;0,525;0;0,079166667;0,355555556
140.035;0,377083333;0,344444444;0,415277778;0,070138889;00.16
199.976;0,499305556;0,341666667;1.84E-05;0,111805556;0,190277778
150.232;0,35625;0,476388889;0;0,665972222;00.23
149.127;0,396527778;00.58;0;0,075;0,421527778
119.09.00;0,490972222;0,494444444;0;0,094444444;0,172222222
129.996;0,345833333;0,614583333;8.47E-06;0,170138889;0,248611111
114.063;0,418055556;0,372222222;0;0,086111111;0,329861111
121.999;0,450694444;0,454166667;3.13E-05;0,677083333;0,121527778
199.983;0,39375;0,508333333;1.35E-06;0,69375;0.056
173.58.00;00.37;00.43;7.05E-05;0,248611111;0,120138889
179.992;0,46875;0,436111111;0;0,602777778;0,354861111
145.018;0,431944444;0,05625;1.38E-06;0,661111111;0,241666667
184.034;0,450694444;0,595833333;0;0,579166667;0,371527778
219.804;0,325;0,552777778;8.65E-05;0,095138889;0,134027778
169.931;0,45625;0,39375;1.77E-06;0,528472222;0,434722222
145.822;0,415277778;0,388194444;0;0,095138889;0,176388889
136.021;0,358333333;0,469444444;0;0,269444444;0,307638889
160.05.00;0,411111111;0,372916667;0;0,509722222;0,21875
132.001;0,413888889;0,398611111;0,132638889;0,079861111;0,275694444
145.036;00.56;0,578472222;0;0,072222222;0,322916667
152.047;0,459722222;0,492361111;6.50E-05;0.097;0,344444444
146;0,429861111;0,516666667;0.00551;0,104861111;0,151388889
180.01.00;0,293055556;0,524305556;0;0,49375;0,309722222
139.936;0,415972222;0,542361111;0;0,204166667;0,325694444
116.932;0,473611111;0,436805556;0;0,611805556;0,15625
135.056;0,370138889;0,443055556;0.000932;0,526388889;0,225
129.903;0,4;0,35;1.05E-05;0,077777778;0,117361111
122.047;0,513194444;0,538194444;0;0,084027778;0,15625
115.007;0,044444444;0,3875;0,600694444;0,071527778;0,14375
177.018;0,217361111;0,264583333;0;0,074305556;0,071527778
119.914;00.45;0,230555556;0,100694444;0,078472222;0,441666667
159.972;0,052083333;0,328472222;0;00.27;00.49
140.078;0,586111111;0,370138889;3.46E-06;0,661805556;00.23
114.012;0,546527778;0,281944444;0;0,597916667;0,101388889
220.216;0,365972222;0,515277778;0;0,146527778;0,204861111
149.025;0,584722222;0,549305556;0;0,508333333;0,459722222
135.379;0,251388889;0,339583333;0;0,070138889;0,266666667
115.024;0,044444444;0,421527778;0,56875;0,075;0,288194444
150.05.00;0,429166667;0,456944444;1.03E-06;0,070138889;0,148611111
145.103;0,45;0,494444444;0;0,073611111;0,283333333
155.736;0,270138889;0,388194444;0.000389;0,645138889;0,476388889
124.999;0,471527778;0,242361111;0,608333333;0,077083333;0,102083333
220.022;0,582638889;0,520138889;0,095138889;0,155555556;0,202777778
158.374;0,184722222;0,352777778;0;0,336805556;0,104861111
156.808;0,152083333;0,397916667;0;0,236805556;0,453472222
164.823;0,211805556;0,525694444;0,207638889;0,4;0,329166667
145.981;0,454861111;0,060416667;0.00185;0,234027778;0,321527778
127.632;0,36875;0,4875;0,086805556;0,151388889;0,629166667
136.511;0,301388889;0,65625;0.000351;0,275694444;0,108333333
160.065;0,448611111;0,455555556;0;0,071527778;0,347916667
180.172;0,414583333;0,252777778;0;0,495138889;0,181944444
133.031;0,499305556;0,609722222;2.28E-05;0,273611111;0,377777778
119.989;0,460416667;0,429166667;0.000711;0,179861111;00.15
160.018;0,463888889;0,224305556;2.27E-05;00.13;0,150694444
139.926;0,375694444;0,46875;0;0,514583333;0,082638889
172.03.00;0,540972222;0,401388889;1.31E-05;0,086111111;0,297916667
150.589;0,240277778;0,534027778;0;0,565972222;0,113194444
153.918;0,577083333;0,395138889;2.31E-06;0,672916667;0,359722222
130.728;0,543055556;0,379166667;0,29375;0,241666667;0,350694444
160.427;0,610416667;0,231944444;0.074;0,077083333;0,120138889
195.06.00;0,263194444;0,325;4.00E-05;0,075694444;0,229861111
156.994;0,320833333;0,542361111;0;0,070138889;0,186805556
159.988;0,459027778;0,24375;0.000103;0,602777778;0,099305556
155.354;0,417361111;0,609722222;0,264583333;0,099305556;0,321527778
119.986;0,536805556;0,198611111;0.00195;0,119444444;0,046527778
204.042;0,408333333;0,661111111;8.29E-06;0,2125;0,325694444
173.35.00;0,482638889;0,411111111;0;0,302083333;0,235416667
160.017;0,590972222;0,404861111;0,379861111;0,072916667;0,410416667
114.988;0,584722222;00.39;0;0,071527778;0,65
139.984;0,561111111;00.59;0;0,663194444;0,209722222
120.02.00;0,459722222;0,350694444;0,115277778;0,421527778;0,5375
161.852;0,519444444;0,059027778;0;0,251388889;0,352777778
183.986;0,639583333;0,39375;0;0,2125;0,445138889
160.14.00;0,420138889;0,600694444;0;0,35;0,240972222
179.874;0,379166667;0,538194444;0.0073;0,617361111;0,272222222
199.902;0,15;0,330555556;0,120833333;0,499305556;0,413888889
160.001;0,417361111;0,534027778;0;0,072916667;0,2
170.013;0,565972222;0,570833333;0;0,130555556;0,552777778
119.963;0,480555556;0,552083333;0;0,070833333;0,109722222
120.004;0,586805556;0,338194444;3.28E-06;0,1;0,517361111
141.129;0,359027778;0,647222222;0,338194444;0,28125;0,115277778
160.029;0,552777778;0,468055556;1.12E-05;0,538888889;0,249305556
159.873;0,56875;0,320833333;1.62E-05;0,220833333;00.05
187.838;0,543055556;0,480555556;0,599305556;0,594444444;00.14
140.802;0,398611111;0,371527778;0;0,078472222;0,148611111
120.095;0,432638889;0,545138889;0.000318;00.26;00.47
119.946;0,045138889;0,341666667;0;0,341666667;0,244444444
153.414;0,281944444;0,582638889;0;0,084027778;0.073
130.077;0,059027778;0,270138889;0.00268;0,688888889;0,129861111
139.972;0,473611111;0,586111111;0;0,578472222;0,294444444
212.02.00;0,459027778;0,471527778;0.000184;0,307638889;0,308333333
147.898;0,28125;0,3625;1.38E-05;0,177083333;0,245833333
173.166;0,448611111;0,509722222;0;0,122916667;0,26875
220.004;0,508333333;0,269444444;0.000354;0,134027778;0,251388889
119.985;0,48125;0,051388889;4.20E-06;0,250694444;0,408333333
179.904;0,370833333;0,484722222;0,281944444;0,0875;0,245138889
170.03.00;0,443055556;0,656944444;0;0,277083333;0,404861111
125.974;0,054166667;0,519444444;0.000591;0,079861111;0,457638889
136.103;0,516666667;0,380555556;1.20E-05;0,070833333;0,429861111
131.959;0,523611111;0,538888889;5.57E-06;0,196527778;0,44375
148.03.00;0,320138889;0,410416667;0;0,392361111;0,11875
131.969;0,65625;0,407638889;1.01E-06;0,183333333;0,353472222
172.935;0,211805556;0,056944444;0.00156;0,136111111;0,113888889
145.55.00;0,334722222;0,392361111;0.074;0,181944444;0,182638889
110.152;0,440277778;0,475694444;0;0,647222222;0,295833333
203.942;0,391666667;0,05625;0.000325;0,078472222;0,178472222
200.182;0,570833333;0,327083333;0;0,080555556;0,063888889
164.037;0,053472222;0,592361111;0.000961;0,65;0,427083333
220.014;0,608333333;0,591666667;0,275694444;00.01;0,097916667
145.052;0,5875;0,394444444;0;0,147916667;0,565972222
163.024;0,529166667;0,677777778;0;00.01;0,564583333
120.026;0,531944444;0,45625;0;0,495833333;0,161111111
133.884;0,559027778;0,464583333;0;0,643055556;0,472916667
197.93;0,563194444;0,480555556;0,127083333;0,415972222;0,536111111
159.964;0,552777778;0,045138889;0,289583333;00.12;0,395138889
149.96;0,525694444;0,443055556;0;0,608333333;0,534027778
167.92;0,453472222;0,403472222;6.28E-06;0,079861111;0,080555556
153.943;0,565277778;0,414583333;0.000406;0,122222222;0,383333333
219.886;0,532638889;0,593055556;0.000529;0,121527778;0,360416667
149.954;0,522916667;0,573611111;0;0,247222222;0,309027778
160.056;0,59375;0,552777778;0.000321;0,074305556;0,454861111
140.032;0,616666667;0,50625;7.28E-05;0,081944444;0,66875
199.964;0,514583333;0,307638889;0,195138889;0,183333333;0,452777778
139.774;0,35;0,220138889;0,197916667;0,279861111;0,079861111
209.612;0,407638889;0,688888889;0;0,365277778;0,284027778
140.043;0,44375;0,470833333;0;0,097916667;0,309722222
179.748;0,24375;00.46;0.00061;0,15625;0,309722222
154.996;0,461805556;0,311805556;0;0,077083333;0,340972222
215.886;0,488194444;00.34;0.0071;0,073611111;0,688888889
140.991;0,459027778;0,400694444;0;00.14;0,372916667
165.902;0,445138889;0,327083333;0.000297;0,190972222;0,151388889
156.848;0,345138889;00.57;4.63E-06;0,079166667;0,525694444
180.132;0,223611111;0,413888889;3.30E-05;0,074305556;0,527083333
151.99;0,420138889;0,600694444;1.96E-05;0,111805556;0,279861111
150.012;0,043055556;0,422916667;1.14E-06;0,564583333;00.46
124.021;0,436111111;0,059027778;0;0,66875;0,167361111
160.065;0,39375;0,049305556;0.000129;0,102777778;0,186111111
140.162;0,528472222;0,549305556;0;0,225;0,2625
113.252;0,259027778;0,598611111;0;00.48;00.32
164.074;0,489583333;0,50625;0.000194;0,43125;00.05
120.045;0,452777778;0,061111111;4.62E-06;0,272916667;0,310416667
154.988;00.07;0,619444444;5.19E-05;0,272222222;0,505555556
155.952;0,502777778;0,684027778;4.00E-05;0,080555556;00.06
116.003;0,513194444;0,467361111;0;0,109027778;0,108333333
212.022;0,447222222;0,192361111;0;0,661111111;0,29375
144.025;0,50625;0,554861111;4.18E-06;0,200694444;0,304861111
156.096;0,376388889;0,630555556;0;0,093055556;0,353472222
159.967;0,422916667;0,558333333;0;0,209722222;0,2875
164.132;0,409027778;0,421527778;0;0,644444444;0,053472222
199.902;0,441666667;0,260416667;8.79E-05;0,690972222;0,119444444
142.904;00.52;0,3875;2.79E-06;0,511805556;0,171527778
203.982;0,6;0,50625;0;0,072916667;0,197916667
148.967;0,481944444;0,204861111;0.014;0,136805556;0,11875
153.218;0,372222222;0,475;0;0,528472222;0,279166667
141.943;0,613194444;0,352083333;0;0,66875;0,116666667
200.046;0,578472222;0,140972222;5.91E-06;0,086111111;00.04
155.935;0,468055556;0,313888889;0;0,182638889;0,672222222
139.829;0,424305556;0,50625;0;0,082638889;0,226388889
150.008;0,34375;0,633333333;0;0,138194444;0,204861111
114.972;0,275;0,261111111;0.000423;0,121527778;0,268055556
150.056;0,317361111;0,690972222;00.09;0,275694444;0,084722222
139.888;0,521527778;0,443055556;1.22E-06;0,084027778;0,154166667
124.809;0,475694444;0,622222222;0;0,089583333;0,049305556
125.893;0,420833333;0,219444444;0,463888889;0,075;0.058
160.017;0,469444444;0,585416667;0;00.12;0,259027778
156.962;0,397222222;0,535416667;6.41E-06;0,09375;0,259027778
120.023;0,536805556;0,436111111;0;0,681944444;0,271527778
190.022;0,533333333;0,627777778;0,510416667;0,278472222;0,219444444
142.025;0,590972222;0,477777778;0.062;0,679166667;0,352083333
139.997;0,533333333;0,410416667;0;0,159027778;0,264583333
133.003;0,594444444;0,325694444;2.27E-06;0,127777778;0,116666667
127.513;0,636805556;0,495138889;2.18E-06;0,093055556;0,370833333
134.817;0,635416667;0,419444444;0.00259;0,077083333;0,241666667
133.998;0,582638889;0,246527778;0;0,072222222;0,470138889
149.96;0,054861111;0,227777778;1.07E-05;0,505555556;0,158333333
219.984;0,529861111;0,352083333;0.000691;00.16;00.32
160.034;0,428472222;0,357638889;0.000164;0,082638889;0,156944444
158.828;0,447916667;00.53;0,213888889;0,074305556;0,148611111
150.008;0,463888889;0,403472222;0;0,10625;0,246527778
154.96;0,408333333;0,421527778;0.000694;0,115277778;0,158333333
220.112;0,3875;0,509027778;0;0,086111111;0,078472222
140.095;0,403472222;0,522916667;0.00929;0,231944444;0,577777778
135.073;0,344444444;0,521527778;0;0,222916667;0,176388889
158.372;0,200694444;0,44375;0;0,084722222;0,107638889
150.153;0,6125;0,404166667;0;0,074305556;0,55
119.973;0,399305556;0,290277778;0;0,120833333;00.12
179.502;0,171527778;0,405555556;0;00.17;0,252777778
160.006;0,522916667;00.44;0,65;0,089583333;00.54
179.176;0,465972222;00.42;0.00107;0,077777778;0,495833333
115.576;0,367361111;00.42;0.000814;0,084027778;0,184027778
159.944;0,509027778;0,35625;1.48E-05;0,120833333;0,391666667
118.943;0,44375;0,43125;3.15E-06;0,136805556;0,160416667
160.184;0,357638889;0,364583333;2.52E-06;0,153472222;0,224305556
170.974;0,411111111;0,454166667;0;0,075694444;0,133333333
157.98;0,476388889;0,424305556;0.00145;0,077777778;0,290277778
130.007;0,435416667;00.44;0.00606;0,179861111;0,247916667
161.983;0,419444444;0,459722222;4.97E-05;0,080555556;0,329166667
132.006;0,515277778;0,20625;0,619444444;0,077777778;0,132638889
144.098;0,429166667;0,500694444;8.98E-06;0,075;0,295138889
159.994;0,438194444;0,316666667;2.81E-06;0,139583333;0,207638889
164.022;0,429166667;0,473611111;1.73E-05;0,078472222;0,09375
163.016;0,515972222;0,386805556;0,654166667;0,15625;0,286111111
130.099;0,367361111;0,661805556;0;0,477777778;0,102777778
137.99;0,470138889;0,175694444;0;0,113194444;0,081944444
169.976;0,059722222;0,059027778;0;0,081944444;0,627777778
132.03.00;0,482638889;0,431944444;0;0,629166667;0,090972222
125.406;0,289583333;0,216666667;0,427777778;0,074305556;00.01
176.01.00;0,438888889;0,461805556;1.04E-06;0,075;0,138194444
149.923;0,054166667;0,343055556;1.02E-06;00.13;0,255555556
155.623;0,518055556;00.48;2.46E-05;0,511805556;0,19375
119.965;00.54;0,322916667;0,200694444;0,678472222;0,264583333
149.492;0,550694444;0,30625;0;0,077083333;0,522916667
158.919;0,439583333;00.49;0.000168;0,094444444;0,168055556
168.912;0,427083333;0,394444444;0;00.01;0,095833333
207.89;0,469444444;0,094444444;0,079166667;0,668055556;0,23125
116.973;0,577777778;0,219444444;6.59E-05;0,179166667;0,228472222
219.028;0,336111111;0,647222222;2.12E-06;0,505555556;0,335416667
163.824;0,170833333;0,557638889;0;0,221527778;0,125694444
174.994;0,532638889;0,372916667;0;0,598611111;0,438888889
121.968;0,490277778;0,334722222;0,545833333;0,665277778;0,219444444
153.954;0,530555556;0,251388889;3.00E-06;0,676388889;0,244444444
125.028;0,452083333;0,4;0.00847;0,075694444;00.36
192.175;0,363888889;0,283333333;0.000219;00.01;00.23
159.932;0,372916667;0,338888889;0,636805556;00.01;0,242361111
125.032;0,591666667;0,460416667;2.39E-05;0,266666667;0,133333333
160.114;0,484027778;0,438888889;0,259722222;0,079861111;0,596527778
150.003;0,436805556;0,495138889;0,627777778;0,244444444;0,21875
160.035;0,521527778;00.41;1.78E-06;0,10625;0,115972222
164.891;0,484722222;0,505555556;0;0,534027778;0,23125
153.016;0,413888889;0,347916667;0;0.063;0,25625
139.988;0,567361111;0,470833333;0,385416667;0,075;0,360416667
115.051;0,535416667;0,402083333;0;0,097916667;0,136111111
162.029;0,434722222;0,427777778;0;0,134722222;0,20625
135.01.00;0,310416667;0,571527778;0;0,113194444;0,285416667
189.928;0,397222222;0,372916667;0.000664;0.088;00.34
164.02.00;00.56;0,4;1.07E-05;0,349305556;0,122916667
139.986;0,543055556;0,467361111;0.00481;0.093;0,453472222
210.012;0,560416667;0,364583333;3.15E-05;0,070138889;0,082638889
115.983;0,496527778;0,38125;0,075;0,101388889;0,558333333
125.997;0,642361111;0,34375;0,132638889;0,079166667;0,290277778
115.993;0,484722222;0,159027778;2.09E-06;0,660416667;0,094444444
161.928;0,502777778;0,339583333;0.00141;0,136111111;0,261805556
119.969;0,468055556;0,386111111;0;0,084722222;0,434027778
124.658;0,275;0,497916667;0;00.12;0,177777778
170.082;00.26;0,670138889;0,440277778;0,171527778;0,234722222
154.718;0,438888889;0,20625;0,10625;0,070833333;0,079166667
166.158;0,454861111;0,342361111;0;00.54;00.44
129.047;0,634027778;0,359722222;0;0,674305556;0,334722222
180.026;0,488888889;0,397222222;0;0,086111111;00.17
159.942;0,338194444;0,565277778;0,174305556;0,566666667;00.49
116;0,419444444;0,370138889;0.000258;0,581944444;0,108333333
204.128;0,2625;0,438194444;0;0,632638889;0,117361111
144.959;0,414583333;0,420833333;0.00012;00.02;0,144444444
136.054;0,54375;0,446527778;0;0,172222222;0,2875
160.007;0,459027778;0,533333333;0;0,071527778;0,233333333
134.047;0,477083333;0,447916667;3.90E-05;0,080555556;0,172916667
111.295;0,647222222;0,526388889;4.24E-05;00.11;0,336805556
189.944;0,327777778;0,386805556;0;0,165277778;0,4
117.97;0,472916667;0,285416667;0,614583333;0,105555556;0,372916667
139.994;0,470138889;0,281944444;0;0.094;00.03
156.103;0,452083333;0,186111111;0;0,139583333;0,288888889
175.914;0,498611111;0,469444444;0.035;0,515972222;0,104861111
122.012;0,496527778;0,478472222;0;0,077777778;0,253472222
164.93;0,377777778;0,309722222;5.71E-05;0,094444444;0,61875
120.088;0,488888889;0,286111111;0,154166667;0,075;0,267361111
125.035;0,429861111;0,345833333;0,527083333;0,191666667;0,11875
137.946;0,488194444;0,047222222;0,284027778;00.12;0,075
161.02.00;0,46875;0,567361111;0.0048;0,075;0,350694444
173.952;0,490277778;0,311111111;0;0,392361111;0,128472222
187.302;0,41875;0,499305556;0;0,103472222;0.063
130.95;0,624305556;0,313194444;9.07E-06;0,142361111;0,54375
130.181;0,30625;0,370138889;3.60E-05;0,077777778;00.06
150.036;0,429166667;0,670138889;0;0,352083333;00.39
128.088;0,596527778;0,586111111;0;0,085416667;0,370833333
140.034;0,488888889;0,334027778;0.00092;0,077083333;0,270138889
